x,y,Country,Year,salinity_max,salinity_min,salinity_mean,salinity_range,temp_max,temp_min,temp_mean,temp_range
-46.48,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.57,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.65,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.73,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.82,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.9,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.98,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.07,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.15,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.23,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.32,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.4,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.48,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.57,-24.68,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-45.98,-24.77,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.07,-24.77,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.15,-24.77,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.23,-24.77,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.32,-24.77,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.4,-24.77,Brazil,2010,0.665383576,0.711823954,0.71022932,-0.498122159,0.919864106,0.673513075,0.777408477,0.840839939
-46.48,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.57,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.65,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.73,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.82,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.9,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-46.98,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.07,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.15,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.23,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.32,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.4,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.48,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.57,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.65,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-47.73,-24.77,Brazil,2010,0.103884079,0.094137086,0.085234397,-0.038724032,0.967410839,0.604276662,0.776304406,1.222259911
-45.98,-24.85,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.07,-24.85,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.15,-24.85,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.23,-24.85,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.32,-24.85,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.4,-24.85,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.48,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.57,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.65,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.73,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.82,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.9,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.98,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.07,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.15,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.23,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.32,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.4,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.48,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.57,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.65,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.73,-24.85,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-45.98,-24.93,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.07,-24.93,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.15,-24.93,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.23,-24.93,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.32,-24.93,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.4,-24.93,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.48,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.57,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.65,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.73,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.82,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.9,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-46.98,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.07,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.15,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.23,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.32,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.4,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.48,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.57,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.65,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-47.73,-24.93,Brazil,2010,0.534402099,0.517062031,0.574821072,-0.274550864,0.969356172,0.592736247,0.758945162,1.266148301
-45.98,-25.02,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.07,-25.02,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.15,-25.02,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.23,-25.02,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
-46.32,-25.02,Brazil,2010,0.792701422,0.827291619,0.827783322,-0.545800682,0.904341416,0.676907342,0.782064169,0.778710406
8.43,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.35,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.27,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.18,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.1,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.02,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.93,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.85,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.77,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.68,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.6,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.52,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.43,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.35,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.27,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.18,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.1,54.23,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.02,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.93,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.85,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.77,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.68,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.6,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.52,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.43,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.35,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.27,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.18,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.1,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.02,54.23,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
8.43,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.35,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.27,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.18,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.1,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
8.02,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.93,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.85,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.77,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.68,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.6,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.52,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.43,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.35,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.27,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.18,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.1,54.15,Germany,2013,-0.315460315,-0.360130528,-0.370751098,0.286597963,0.13947086,-0.794911291,-0.317914569,2.960767183
7.02,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.93,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.85,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.77,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.68,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.6,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.52,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.43,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.35,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.27,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.18,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.1,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
6.02,54.15,Germany,2013,0.032545358,-0.001250507,0.017402886,0.054669476,0.098137788,-0.72077884,-0.294263489,2.59457621
8.43,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.35,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.27,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.18,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.1,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.02,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.93,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.85,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.77,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.68,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.6,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.52,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.43,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.35,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.27,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.18,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.1,54.07,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.02,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.93,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.85,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.77,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.68,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.6,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.52,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.43,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.35,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.27,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.18,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.1,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.02,54.07,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
8.43,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.35,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.27,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.18,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.1,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
8.02,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.93,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.85,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.77,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.68,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.6,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.52,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.43,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.35,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.27,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.18,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.1,53.98,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
7.02,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.93,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.85,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.77,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.68,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.6,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.52,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.43,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.35,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.27,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.18,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.1,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
6.02,53.98,Germany,2013,-0.253576183,-0.207694248,-0.303282136,0.050975954,0.148110087,-0.763879072,-0.294742283,2.88996853
8.43,53.9,Germany,2013,-0.500323659,-0.348555277,-0.522021174,-0.033744847,0.163983535,-0.799449404,-0.318313179,3.053085829
